"drug_name","drugbank_id","ind_name","ind_id","NCT","status","phase","DetailedStatus"
NA,"DB00860","Acute lymphoblastic leukemia - category","C1531702","NCT00991744","Suspended","Phase 3","Sterility problems in DepoCyte production"
NA,"DB00987","Acute lymphoblastic leukemia - category","C1531702","NCT00991744","Suspended","Phase 3","Sterility problems in DepoCyte production"
"denosumab","DB06643","Malignant neoplasm of breast","C0006142","NCT01077154","Terminated","Phase 3","Terminated: Amgen decision following Primary Analysis. Not due to safety reason"
"icodextrin","DB00702","Congestive heart failure","C0018802","NCT00368641","Terminated","Phase 2","Enrollment"
"iloprost","DB01088","Pulmonary Hypertension","C0020542","NCT00981591","Withdrawn","Phase 1/Phase 2","No patients recruited"
"estradiol","DB00783","Anorexia Nervosa","C0003125","NCT04021017","Withdrawn","Phase 1","PI Workload"
"rosuvastatin","DB01098","Dyslipidemias","C0242339","NCT01863225","Terminated","Phase 2",NA
NA,"DB01076","Dyslipidemias","C0242339","NCT01863225","Terminated","Phase 2",NA
"vinorelbine","DB00361","Malignant neoplasm of breast","C0006142","NCT01254136","Terminated","Phase 1/Phase 2","Incyte has suspended development of the compound."
NA,"DB00072","Malignant neoplasm of breast","C0006142","NCT01254136","Terminated","Phase 1/Phase 2","Incyte has suspended development of the compound."
"irinotecan","DB00762","Non-Small Cell Lung Carcinoma","C0007131","NCT00264134","Terminated","Phase 1/Phase 2",NA
NA,"DB00958","Non-Small Cell Lung Carcinoma","C0007131","NCT00264134","Terminated","Phase 1/Phase 2",NA
NA,"DB01248","Non-Small Cell Lung Carcinoma","C0007131","NCT00264134","Terminated","Phase 1/Phase 2",NA
"rimonabant","DB06155","Obesity","C0028754","NCT00458081","Terminated","Phase 3","Company decision has been taken in light of recent demands by certain national health authorities"
"rimonabant","DB06155","Dyslipidemias","C0242339","NCT00458081","Terminated","Phase 3","Company decision has been taken in light of recent demands by certain national health authorities"
"domperidone","DB01184","Gastroparesis","C0152020","NCT01378884","Withdrawn","Phase 3",NA
"gatifloxacin","DB01044","Bacterial conjunctivitis","C0009768","NCT01330355","Terminated","Phase 3","Lack of enrollment"
"methylphenidate","DB00422","Attention deficit hyperactivity disorder","C1263846","NCT02502799","Terminated","Phase 3",NA
"colecalciferol","DB00169","Vitamin D Deficiency","C0042870","NCT02868827","Terminated","Phase 2/Phase 3","The initial plan was 2 years but due to slow recruitment. We were able to screen 635 patients in 4 years and recruited only 127 patients."
"fulvestrant","DB00947","Malignant neoplasm of breast","C0006142","NCT00138125","Terminated","Phase 2","Due to low accrual"
NA,"DB00072","Malignant neoplasm of breast","C0006142","NCT00138125","Terminated","Phase 2","Due to low accrual"
"paclitaxel","DB01229","Malignant neoplasm of breast","C0006142","NCT02929576","Withdrawn","Phase 3","Further understanding about the role of androgen signaling in TNBC was required"
"tapentadol","DB06204","Chronic pain","C0150055","NCT01264887","Terminated","Phase 3","Administrative reasons"
"tapentadol","DB06204","Pain","C0030193","NCT01264887","Terminated","Phase 3","Administrative reasons"
"temozolomide","DB00853","Malignant melanoma, metastatic","C0860594","NCT00961844","Terminated","Phase 1/Phase 2","Logistical problems"
"rituximab","DB00073","Purpura, Thrombotic Thrombocytopenic","C0034155","NCT00251277","Withdrawn","Phase 1/Phase 2",NA
"voriconazole","DB00582","Aspergillosis","C0004030","NCT01887457","Suspended","Phase 2","Transfer of management of study"
"rosiglitazone","DB00412","Alzheimer's Disease","C0002395","NCT00334568","Terminated","Phase 2","Slow recruitment"
"paclitaxel","DB01229","Non-Small Cell Lung Carcinoma","C0007131","NCT01268059","Terminated","Phase 1/Phase 2","In conjunction with the overall risk-benefit assessment, study was terminated prematurely due to safety concerns."
NA,"DB00958","Non-Small Cell Lung Carcinoma","C0007131","NCT01268059","Terminated","Phase 1/Phase 2","In conjunction with the overall risk-benefit assessment, study was terminated prematurely due to safety concerns."
"acetylsalicylic acid","DB00945","Vitamin D Deficiency","C0042870","NCT04363840","Withdrawn","Phase 2","lack of funding"
"acetylsalicylic acid","DB00945","Disseminated Intravascular Coagulation","C0012739","NCT04363840","Withdrawn","Phase 2","lack of funding"
"imatinib","DB00619","Pulmonary Hypertension","C0020542","NCT00583115","Terminated","Phase 2","Unable to enroll subjects"
"liraglutide","DB06655","Diabetes Mellitus","C0011849","NCT02231658","Terminated","Phase 1","Too challenging to recruit appropriate participants at an acceptable speed."
"exenatide","DB01276","Obesity","C0028754","NCT03419624","Terminated","Phase 3","Delay in patient enrolment"
NA,"DB00331","Obesity","C0028754","NCT03419624","Terminated","Phase 3","Delay in patient enrolment"
"melphalan","DB01042","Multiple Myeloma","C0026764","NCT03003728","Withdrawn","Phase 2","Withdrawal of study support"
"morphine","DB00295","Pain","C0030193","NCT00362219","Withdrawn","Phase 3","no patients were recrueted"
"everolimus","DB01590","Multiple Myeloma","C0026764","NCT01234974","Withdrawn","Phase 2","Study never undertaken"
NA,"DB09099","Multiple Myeloma","C0026764","NCT01234974","Withdrawn","Phase 2","Study never undertaken"
"methotrexate","DB00563","Dermatomyositis","C0011633","NCT00035958","Terminated","Phase 2/Phase 3","Incorporating the recommendations of the NIH-formed DSMB in the study procedures would make the project budget over the limit for this funding mechanism."
NA,"DB00635","Dermatomyositis","C0011633","NCT00035958","Terminated","Phase 2/Phase 3","Incorporating the recommendations of the NIH-formed DSMB in the study procedures would make the project budget over the limit for this funding mechanism."
NA,"DB00005","Dermatomyositis","C0011633","NCT00035958","Terminated","Phase 2/Phase 3","Incorporating the recommendations of the NIH-formed DSMB in the study procedures would make the project budget over the limit for this funding mechanism."
"cyclophosphamide","DB00531","Malignant neoplasm of breast","C0006142","NCT01022138","Terminated","Phase 2",NA
"rosiglitazone","DB00412","Chronic Kidney Diseases","C1561643","NCT00452166","Terminated","Phase 3","it was not possible to recruit new patients anymore"
"bupivacaine","DB00297","Pain","C0030193","NCT03827213","Terminated","Phase 2","Ran out of medication"
"flucytosine","DB01099","Glioblastoma Multiforme","C1621958","NCT04327011","Terminated","Phase 1","Sponsor decision"
"simvastatin","DB00641","Severe asthma","C0581126","NCT02433535","Withdrawn","Phase 2",NA
"esomeprazole","DB00736","Gastroesophageal reflux disease","C0017168","NCT00730665","Terminated","Phase 2","This study has been placed on clinical hold by the sponsor due to operational reasons."
NA,"DB00338","Gastroesophageal reflux disease","C0017168","NCT00730665","Terminated","Phase 2","This study has been placed on clinical hold by the sponsor due to operational reasons."
"ropivacaine","DB00296","Pain","C0030193","NCT01866917","Terminated","Phase 1/Phase 2","Pharmacy stopped dispensing study medication"
"hydroxychloroquine","DB01611","COVID19 (disease)","C5203670","NCT04340544","Terminated","Phase 2","It appeared to be impossible for the study centres to recruit the targeted number of patients, due to reduced incidence and reduced acceptance to IMP"
"paromomycin","DB01421","Leishmaniasis, Cutaneous","C0023283","NCT01494350","Terminated","Phase 2","This study was closed prematurely due study team travel restrictions."
"thiotepa","DB04572","Malignant neoplasm of breast","C0006142","NCT00006123","Withdrawn","Phase 1/Phase 2","Never started"
NA,"DB00958","Malignant neoplasm of breast","C0006142","NCT00006123","Withdrawn","Phase 1/Phase 2","Never started"
NA,"DB00072","Malignant neoplasm of breast","C0006142","NCT00006123","Withdrawn","Phase 1/Phase 2","Never started"
NA,"DB00262","Malignant neoplasm of breast","C0006142","NCT00006123","Withdrawn","Phase 1/Phase 2","Never started"
NA,"DB00531","Malignant neoplasm of breast","C0006142","NCT00006123","Withdrawn","Phase 1/Phase 2","Never started"
"metoprolol","DB00264","Malignant neoplasm of breast","C0006142","NCT02269696","Withdrawn","Phase 3","Withdrawn"
"gabapentin","DB00996","Chronic pain","C0150055","NCT03275012","Withdrawn","Phase 2","Study not started"
NA,"DB00295","Chronic pain","C0150055","NCT03275012","Withdrawn","Phase 2","Study not started"
"octreotide","DB00104","Acromegaly","C0001206","NCT00765323","Terminated","Phase 3",NA
NA,"DB09099","Acromegaly","C0001206","NCT00765323","Terminated","Phase 3",NA
"isotretinoin","DB00982","Neuroblastoma","C0027819","NCT04909515","Withdrawn","Phase 2","Study terminated due to business priorities"
"celecoxib","DB00482","Non-Small Cell Lung Carcinoma","C0007131","NCT00211952","Suspended","Phase 3",NA
"pregabalin","DB00230","Pain","C0030193","NCT00334685","Terminated","Phase 2","The Data Monitoring Committee terminated the study on the basis of futility (insufficient clinical response)."
NA,"DB00234","Pain","C0030193","NCT00334685","Terminated","Phase 2","The Data Monitoring Committee terminated the study on the basis of futility (insufficient clinical response)."
"teriparatide","DB06285","Osteoporosis","C0029456","NCT00624481","Withdrawn","Phase 2",NA
"bortezomib","DB00188","Multiple Myeloma","C0026764","NCT00560352","Terminated","Phase 1",NA
NA,"DB01254","Multiple Myeloma","C0026764","NCT00560352","Terminated","Phase 1",NA
NA,"DB01234","Multiple Myeloma","C0026764","NCT00560352","Terminated","Phase 1",NA
"anidulafungin","DB00362","Respiratory Tract Infections","C0035243","NCT00934934","Terminated","Phase 2","slow enrollment"
"ciclosporin","DB00091","Hepatitis C, Chronic","C0524910","NCT00375895","Terminated","Phase 3","Insufficient enrollment"
"estradiol","DB00783","Premenstrual Dysphoric Disorder","C0520676","NCT00089414","Terminated","Phase 2","Informed by manufacturer that CDB-2914 crosses blood-brain barrier invalidating Arm #3 of protocol."
NA,"DB00977","Premenstrual Dysphoric Disorder","C0520676","NCT00089414","Terminated","Phase 2","Informed by manufacturer that CDB-2914 crosses blood-brain barrier invalidating Arm #3 of protocol."
NA,"DB00396","Premenstrual Dysphoric Disorder","C0520676","NCT00089414","Terminated","Phase 2","Informed by manufacturer that CDB-2914 crosses blood-brain barrier invalidating Arm #3 of protocol."
"lorazepam","DB00186","Nausea","C0027497","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
NA,"DB00904","Nausea","C0027497","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
NA,"DB01069","Nausea","C0027497","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
NA,"DB01234","Nausea","C0027497","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
NA,"DB01075","Nausea","C0027497","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
"lorazepam","DB00186","Vomiting","C0042963","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
NA,"DB00904","Vomiting","C0042963","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
NA,"DB01069","Vomiting","C0042963","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
NA,"DB01234","Vomiting","C0042963","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
NA,"DB01075","Vomiting","C0042963","NCT00429702","Terminated","Phase 2","Closed due to poor accrual and lack of feasibility to finish study per DSMB"
"panobinostat","DB06603","Multiple Myeloma","C0026764","NCT00445068","Terminated","Phase 2",NA
"salbutamol","DB01001","Asthma","C0004096","NCT00634517","Terminated","Phase 3","IND voluntarily withdrawn, without prejudice"
"caffeine","DB00201","Dyspnea","C0013404","NCT02311088","Terminated","Phase 2","Too low enrolment rate"
"bevacizumab","DB00112","Non-Small Cell Lung Carcinoma","C0007131","NCT00378573","Terminated","Phase 2","Incidence of GI Perforation"
NA,"DB01248","Non-Small Cell Lung Carcinoma","C0007131","NCT00378573","Terminated","Phase 2","Incidence of GI Perforation"
"trastuzumab","DB00072","Malignant neoplasm of breast","C0006142","NCT00427427","Terminated","Phase 2","lack of accrual"
"nivolumab","DB09035","Metastatic non-small cell lung cancer","C0278987","NCT02639234","Withdrawn","Phase 2",NA
"lovastatin","DB00227","Malignant neoplasm of breast","C0006142","NCT00584012","Terminated","Phase 1","Funding issues"
NA,"DB01248","Malignant neoplasm of breast","C0006142","NCT00584012","Terminated","Phase 1","Funding issues"
"etofibrate","DB00641","Cerebrovascular accident","C0038454","NCT00120289","Terminated","Phase 3","AIM-HIGH was stopped on the recommendation of the DSMB because of lack of efficacy of niacin in preventing primary outcome events."
NA,"DB00627","Cerebrovascular accident","C0038454","NCT00120289","Terminated","Phase 3","AIM-HIGH was stopped on the recommendation of the DSMB because of lack of efficacy of niacin in preventing primary outcome events."
"etofibrate","DB00641","Atherosclerosis","C0004153","NCT00120289","Terminated","Phase 3","AIM-HIGH was stopped on the recommendation of the DSMB because of lack of efficacy of niacin in preventing primary outcome events."
NA,"DB00627","Atherosclerosis","C0004153","NCT00120289","Terminated","Phase 3","AIM-HIGH was stopped on the recommendation of the DSMB because of lack of efficacy of niacin in preventing primary outcome events."
"etofibrate","DB00641","Myocardial Infarction","C0027051","NCT00120289","Terminated","Phase 3","AIM-HIGH was stopped on the recommendation of the DSMB because of lack of efficacy of niacin in preventing primary outcome events."
NA,"DB00627","Myocardial Infarction","C0027051","NCT00120289","Terminated","Phase 3","AIM-HIGH was stopped on the recommendation of the DSMB because of lack of efficacy of niacin in preventing primary outcome events."
"flucytosine","DB01099","Glioblastoma Multiforme","C1621958","NCT02414165","Terminated","Phase 2/Phase 3","Sponsor Decision"
NA,"DB01206","Glioblastoma Multiforme","C1621958","NCT02414165","Terminated","Phase 2/Phase 3","Sponsor Decision"
NA,"DB00853","Glioblastoma Multiforme","C1621958","NCT02414165","Terminated","Phase 2/Phase 3","Sponsor Decision"
NA,"DB00112","Glioblastoma Multiforme","C1621958","NCT02414165","Terminated","Phase 2/Phase 3","Sponsor Decision"
"rifaximin","DB01220","Crohn Disease","C0010346","NCT02240108","Terminated","Phase 3","The study was terminated early due to difficulty in enrollment and lack of clinical study drug access."
"memantine","DB01043","Multiple Sclerosis","C0026769","NCT00638833","Terminated","Phase 2","Unexpected side-effects: reversible and mild to moderate neurological impairment"
"melphalan","DB01042","Multiple Myeloma","C0026764","NCT02716805","Terminated","Phase 1","FDA placed on partial hold due to additional data"
"cannabidiol","DB09061","Lennox-Gastaut syndrome","C0238111","NCT02815540","Terminated","Phase 1/Phase 2","Investigator no longer at institution, and difficult recruitment; study will not resume"
"cisplatin","DB00515","Pain","C0030193","NCT00360971","Terminated","Phase 3","Due to positive preliminary results from other palifermin studies."
"trastuzumab","DB00072","Malignant neoplasm of breast","C0006142","NCT04512261","Withdrawn","Phase 1/Phase 2","Study withdrawn due to change in treatment landscape for HER2+ metastatic breast cancer."
"bortezomib","DB00188","Non-Small Cell Lung Carcinoma","C0007131","NCT00200382","Terminated","Phase 2","The study did not achieve the statistical success to continue."
"oseltamivir","DB00198","Influenza","C0021400","NCT00873886","Withdrawn","Phase 1","We will focus on other Tamiflu research studies. No subjects were enrolled."
NA,"DB02600","Influenza","C0021400","NCT00873886","Withdrawn","Phase 1","We will focus on other Tamiflu research studies. No subjects were enrolled."
"salbutamol","DB01001","Congestive heart failure","C0018802","NCT01375361","Withdrawn","Phase 2/Phase 3","Low enrollment."
"minocycline","DB01017","Multiple Sclerosis","C0026769","NCT04291456","Terminated","Phase 3","Completion is not possible due to recruitment concerns"
"trastuzumab","DB00072","Malignant neoplasm of breast","C0006142","NCT01928615","Terminated","Phase 2","Problems with drug supply"
"sunitinib","DB01268","Renal Cell Carcinoma","C0007134","NCT01070186","Withdrawn","Phase 2","No participants were enrolled."
"mechlorethamine","DB00888","Primary Myelofibrosis","C0001815","NCT02528877","Withdrawn","Phase 1","The study design was revised so a new protocol will be opened."
NA,"DB01042","Primary Myelofibrosis","C0001815","NCT02528877","Withdrawn","Phase 1","The study design was revised so a new protocol will be opened."
NA,"DB00877","Primary Myelofibrosis","C0001815","NCT02528877","Withdrawn","Phase 1","The study design was revised so a new protocol will be opened."
NA,"DB00864","Primary Myelofibrosis","C0001815","NCT02528877","Withdrawn","Phase 1","The study design was revised so a new protocol will be opened."
"cyclophosphamide","DB00531","Burkitt Lymphoma","C0006413","NCT01163201","Withdrawn","Phase 1/Phase 2","Replaced by a new study"
"benzocaine","DB01086","Acute otitis media","C0271429","NCT02074007","Terminated","Phase 3","primary outcome measure not met"
"milrinone","DB00235","Congestive heart failure","C0018802","NCT00338455","Terminated","Phase 2","DSMC acknowledged no safety concerns with the trial, recommending that the trial be terminated due to slow enrollment"
NA,"DB00841","Congestive heart failure","C0018802","NCT00338455","Terminated","Phase 2","DSMC acknowledged no safety concerns with the trial, recommending that the trial be terminated due to slow enrollment"
"cyclophosphamide","DB00531","Multiple Myeloma","C0026764","NCT00963872","Terminated","Phase 1/Phase 2","Lack of efficacy after interim analysis"
"dexamethasone phosphate","DB01234","Multiple Myeloma","C0026764","NCT02807454","Terminated","Phase 2","Health Authority request due to class effect"
"galantamine","DB00674","Schizophrenia","C0036341","NCT02234752","Terminated","Phase 2","Funding no longer available and PI no longer working at the institution"
NA,"DB01043","Schizophrenia","C0036341","NCT02234752","Terminated","Phase 2","Funding no longer available and PI no longer working at the institution"
"galantamine","DB00674","Schizoaffective Disorder","C0036337","NCT02234752","Terminated","Phase 2","Funding no longer available and PI no longer working at the institution"
NA,"DB01043","Schizoaffective Disorder","C0036337","NCT02234752","Terminated","Phase 2","Funding no longer available and PI no longer working at the institution"
"melphalan","DB01042","Retinoblastoma","C0035335","NCT01393769","Terminated","Phase 2","Only 5 subjects could be enrolled. Sample of 25 pat. not be achieved (rare disease)."
"anastrozole","DB01217","Obesity","C0028754","NCT00440180","Terminated","Phase 3","Not able meet target enrollment."
"testosterone","DB00624","Multiple Sclerosis","C0026769","NCT03000127","Withdrawn","Phase 2","Lack of funding"
"etoposide","DB00773","Neuroblastoma","C0027819","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00650","Neuroblastoma","C0027819","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00563","Neuroblastoma","C0027819","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00853","Neuroblastoma","C0027819","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB04572","Neuroblastoma","C0027819","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00541","Neuroblastoma","C0027819","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00958","Neuroblastoma","C0027819","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB11596","Neuroblastoma","C0027819","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00531","Neuroblastoma","C0027819","NCT00003273","Withdrawn","Phase 2",NA
"etoposide","DB00773","Retinoblastoma","C0035335","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00650","Retinoblastoma","C0035335","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00563","Retinoblastoma","C0035335","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00853","Retinoblastoma","C0035335","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB04572","Retinoblastoma","C0035335","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00541","Retinoblastoma","C0035335","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00958","Retinoblastoma","C0035335","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB11596","Retinoblastoma","C0035335","NCT00003273","Withdrawn","Phase 2",NA
NA,"DB00531","Retinoblastoma","C0035335","NCT00003273","Withdrawn","Phase 2",NA
"primaquine","DB01087","Malaria","C0024530","NCT01290601","Terminated","Phase 2","Failure to meet pre-specified endpoint for the day 28 cure rate"
NA,"DB00608","Malaria","C0024530","NCT01290601","Terminated","Phase 2","Failure to meet pre-specified endpoint for the day 28 cure rate"
"lenalidomide","DB00480","Peripheral T-Cell Lymphoma","C0079774","NCT01036399","Terminated","Phase 2","The EC withdrawn the approval becuase of possible conflicts of interests between our Institute and Supporter (Celgene)"
"cyclophosphamide","DB00531","Neuroblastoma","C0027819","NCT00698009","Terminated","Phase 2","Slow accrual."
"atorvastatin","DB01076","Psoriasis","C0033860","NCT01527097","Withdrawn","Phase 3","We strongly feel that the ability to recruit the required number of patients is very low and thus decided to stop the study."
"lidocaine","DB00281","Periodontitis","C0031099","NCT01878864","Terminated","Phase 2","Too slow patient inclusion and superior effect of the injection"
NA,"DB00297","Periodontitis","C0031099","NCT01878864","Terminated","Phase 2","Too slow patient inclusion and superior effect of the injection"
"Vitamin E","DB00163","Crohn Disease","C0010346","NCT00152841","Terminated","Phase 2","Lack of patients"
"Vitamin E","DB00163","Ulcerative Colitis","C0009324","NCT00152841","Terminated","Phase 2","Lack of patients"
"adalimumab","DB00051","Sarcoidosis","C0036202","NCT00690911","Withdrawn","Phase 2","Dr. Jorizzo has decided to withdraw from this study due to the time it is taking to get the study started."
"celecoxib","DB00482","Malignant neoplasm of breast","C0006142","NCT00088972","Terminated","Phase 2","Study closed due to poor accrual."
"phosphorylcholine","DB00122","Obesity","C0028754","NCT01807910","Withdrawn","Early Phase 1","The study was not funded"
"zoledronic acid","DB00399","Malignant neoplasm of breast","C0006142","NCT00130494","Terminated","Phase 3","Low recruitment"
"ketamine","DB01221","Chronic pain","C0150055","NCT02940509","Terminated","Phase 1","Change in practice of medicine. There were no longer sufficient patients to enroll in the study that met criteria."
NA,"DB00653","Chronic pain","C0150055","NCT02940509","Terminated","Phase 1","Change in practice of medicine. There were no longer sufficient patients to enroll in the study that met criteria."
"metformin","DB00331","Obesity","C0028754","NCT01351753","Terminated","Phase 2","Lack of funding"
NA,"DB01083","Obesity","C0028754","NCT01351753","Terminated","Phase 2","Lack of funding"
NA,"DB00273","Obesity","C0028754","NCT01351753","Terminated","Phase 2","Lack of funding"
"letrozole","DB01006","Malignant neoplasm of breast","C0006142","NCT00935558","Withdrawn","Phase 2","no patients enrolled"
NA,"DB01217","Malignant neoplasm of breast","C0006142","NCT00935558","Withdrawn","Phase 2","no patients enrolled"
"doripenem","DB06211","Meningitis","C0025289","NCT01366651","Terminated","Phase 1","Trial terminated early per business decision."
"cyclophosphamide","DB00531","Recurrent Chronic Lymphoid Leukemia","C0854802","NCT03579888","Terminated","Phase 1","Study halted prematurely"
"pemetrexed","DB00642","Non-Small Cell Lung Carcinoma","C0007131","NCT00998166","Terminated","Phase 2","Poor enrollment"
NA,"DB00112","Non-Small Cell Lung Carcinoma","C0007131","NCT00998166","Terminated","Phase 2","Poor enrollment"
"hydroxychloroquine","DB01611","Lupus Erythematosus, Systemic","C0024141","NCT01946880","Terminated","Phase 2","Slow enrollment."
NA,"DB01024","Lupus Erythematosus, Systemic","C0024141","NCT01946880","Terminated","Phase 2","Slow enrollment."
NA,"DB00635","Lupus Erythematosus, Systemic","C0024141","NCT01946880","Terminated","Phase 2","Slow enrollment."
NA,"DB00608","Lupus Erythematosus, Systemic","C0024141","NCT01946880","Terminated","Phase 2","Slow enrollment."
"moxifloxacin","DB00218","Alzheimer's Disease","C0002395","NCT00884533","Withdrawn","Phase 1","The whole project was terminated"
"mycophenolate mofetil","DB01024","Lupus Erythematosus, Systemic","C0024141","NCT00504244","Terminated","Phase 3","Insufficient recruitment"
NA,"DB00993","Lupus Erythematosus, Systemic","C0024141","NCT00504244","Terminated","Phase 3","Insufficient recruitment"
"dronabinol","DB00470","Multiple Sclerosis","C0026769","NCT03172741","Withdrawn","Phase 2/Phase 3","Did not pursue study"
NA,"DB09061","Multiple Sclerosis","C0026769","NCT03172741","Withdrawn","Phase 2/Phase 3","Did not pursue study"
"ketorolac","DB00465","Tenosynovitis","C0039520","NCT02266433","Terminated","Phase 3","due to PI's change to private practice"
NA,"DB01234","Tenosynovitis","C0039520","NCT02266433","Terminated","Phase 3","due to PI's change to private practice"
"vincristine","DB00541","Multiple Myeloma","C0026764","NCT00441168","Terminated","Phase 2","TRIAL STOPPED due to a change in standard of care and the required patient numbers could no longer be achieved"
NA,"DB00188","Multiple Myeloma","C0026764","NCT00441168","Terminated","Phase 2","TRIAL STOPPED due to a change in standard of care and the required patient numbers could no longer be achieved"
NA,"DB01234","Multiple Myeloma","C0026764","NCT00441168","Terminated","Phase 2","TRIAL STOPPED due to a change in standard of care and the required patient numbers could no longer be achieved"
NA,"DB00997","Multiple Myeloma","C0026764","NCT00441168","Terminated","Phase 2","TRIAL STOPPED due to a change in standard of care and the required patient numbers could no longer be achieved"
"letrozole","DB01006","Malignant neoplasm of breast","C0006142","NCT00651976","Terminated","Early Phase 1","funding unavailable"
"esomeprazole","DB00736","Nausea","C0027497","NCT00206440","Terminated","Phase 3","Accrual was not optimized"
NA,"DB00338","Nausea","C0027497","NCT00206440","Terminated","Phase 3","Accrual was not optimized"
"amantadine","DB00915","Parkinson Disease","C0030567","NCT01652534","Terminated","Phase 3","Due to lack of recruitment"
"bortezomib","DB00188","Multiple Myeloma","C0026764","NCT01672736","Terminated","Phase 1/Phase 2","The Sponsor decided to stop further manufacture the study drug 'Linsitinib' in Nov 2015."
NA,"DB01234","Multiple Myeloma","C0026764","NCT01672736","Terminated","Phase 1/Phase 2","The Sponsor decided to stop further manufacture the study drug 'Linsitinib' in Nov 2015."
"valaciclovir","DB00577","Nonsquamous nonsmall cell neoplasm of lung","C2585890","NCT02831933","Terminated","Phase 2","Lack of funding"
NA,"DB09035","Nonsquamous nonsmall cell neoplasm of lung","C2585890","NCT02831933","Terminated","Phase 2","Lack of funding"
"valaciclovir","DB00577","Metastatic Uveal Melanoma","C4725091","NCT02831933","Terminated","Phase 2","Lack of funding"
NA,"DB09035","Metastatic Uveal Melanoma","C4725091","NCT02831933","Terminated","Phase 2","Lack of funding"
"ciprofloxacin","DB00537","Anthrax disease","C0003175","NCT00964561","Suspended","Phase 1","On partial hold for clinical investigation into AE and SAE reported."
"ketotifen","DB00920","Allergic Conjunctivitis","C0009766","NCT00375596","Withdrawn","Phase 2","Study withdrawn without starting or enrolling subjects due to a business decision to not proceed with the project."
"danazol","DB01406","Purpura, Thrombotic Thrombocytopenic","C0034155","NCT00953771","Terminated","Phase 2","low enrollment"
"memantine","DB01043","Schizophrenia","C0036341","NCT00148590","Terminated","Phase 3",NA
"enocitabine","DB00619","Myeloid Leukemia, Chronic","C0023473","NCT00219765","Terminated","Phase 1/Phase 2",NA
NA,"DB00987","Myeloid Leukemia, Chronic","C0023473","NCT00219765","Terminated","Phase 1/Phase 2",NA
NA,"DB00694","Myeloid Leukemia, Chronic","C0023473","NCT00219765","Terminated","Phase 1/Phase 2",NA
"telmisartan","DB00966","COVID19 (disease)","C5203670","NCT04360551","Terminated","Phase 2","Decrease in COVID-19 cases locally"
"salmeterol","DB00938","Asthma","C0004096","NCT02496715","Withdrawn","Phase 3","Development terminated."
"letrozole","DB01006","Malignant neoplasm of breast","C0006142","NCT03058939","Withdrawn","Phase 2","Study never activated to enrollment."
NA,"DB01229","Malignant neoplasm of breast","C0006142","NCT03058939","Withdrawn","Phase 2","Study never activated to enrollment."
NA,"DB00675","Malignant neoplasm of breast","C0006142","NCT03058939","Withdrawn","Phase 2","Study never activated to enrollment."
NA,"DB00958","Malignant neoplasm of breast","C0006142","NCT03058939","Withdrawn","Phase 2","Study never activated to enrollment."
NA,"DB00072","Malignant neoplasm of breast","C0006142","NCT03058939","Withdrawn","Phase 2","Study never activated to enrollment."
"nitric oxide","DB00435","Pulmonary arterial hypertension","C2973725","NCT02436512","Withdrawn","Phase 3","Inability meet enrollment in study population."
"diclofenac","DB00586","Degenerative polyarthritis","C0029408","NCT00864097","Terminated","Phase 3","See termination reason in detailed description."
"warfarin","DB00682","Atherosclerosis","C0004153","NCT00004728","Terminated","Phase 3",NA
NA,"DB00945","Atherosclerosis","C0004153","NCT00004728","Terminated","Phase 3",NA
"epirubicin","DB00445","Rhabdomyosarcoma","C0035412","NCT00162695","Terminated","Phase 3",NA
NA,"DB00773","Rhabdomyosarcoma","C0035412","NCT00162695","Terminated","Phase 3",NA
NA,"DB01181","Rhabdomyosarcoma","C0035412","NCT00162695","Terminated","Phase 3",NA
NA,"DB00541","Rhabdomyosarcoma","C0035412","NCT00162695","Terminated","Phase 3",NA
